SITE_AKG_ID;DATABASE_NAME;SITE_SOURCE_ID;SITE_NAME;MAIN_CITY_NAME;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;CARAC_EXP;BIBLIOGRAPHY;COMMENTS
1295082;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96950004;Appenweier, Urloffen;Appenweier;;4326;7.9724;48.581654;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7512/071-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295083;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961672;Appenweier, Urloffen;Appenweier;;4326;7.972617;48.586666;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7512/008-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295084;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96999190;Appenweier, Urloffen;Appenweier;;4326;7.960382;48.58776;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7512/008-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295085;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994331;Appenweier, Urloffen;Appenweier;;4326;7.962726;48.61528;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7312/034-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295086;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994347;Appenweier, Urloffen;Appenweier;;4326;7.988508;48.564365;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/091-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295087;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994346;Appenweier, Urloffen;Appenweier;;4326;7.993491;48.56145;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/091-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295088;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957730;Appenweier, Urloffen;Appenweier;;4326;7.9776487;48.57511;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/071-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295091;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984566;Biberach-Erzbach, Biberach;Biberach;;4326;7.9995522;48.344444;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Céramique;Extraction;;;Non;-- # AKTENZEICHEN : L7714/021-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Erdentnahme # AUTRES :
1295092;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984565;Biberach-Fröschbach, Biberach;Biberach;;4326;8.031368;48.358757;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7714/020-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Weg # AUTRES :
1295108;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98875426;"Ettenheim, Birkenweg 2, Ettenheim, Obermatten""""";Ettenheim;;4326;7.823177;48.252728;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 12;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295111;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984523;Ettenheim, Ettenheim;Ettenheim;;4326;7.777916;48.26762;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/053-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295117;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_98902202;"Ettenheim, Leiboldstraße 3, Ettenheim, Radackern""""";Ettenheim;;4326;7.802206;48.262707;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 6;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295119;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96996578;Ettenheim, Münchweier;Ettenheim;;4326;7.834282;48.239243;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7712/037-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295120;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984511;Ettenheim, Münchweier;Ettenheim;;4326;7.8349757;48.236652;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/037-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295121;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984510;Ettenheim, Münchweier;Ettenheim;;4326;7.84321;48.236443;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/037-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295122;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96996576;Ettenheim, Münchweier;Ettenheim;;4326;7.8409424;48.244198;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/008-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295123;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984466;"Ettenheim, Münchweier, Heidenkeller"", Heidenkeller""";Ettenheim;;4326;7.8641844;48.240326;;Oui;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 4;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : Siedlung allg. # TYP_FEIN : Höhensiedlung # AUTRES :
1295125;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984515;Ettenheim, Wallburg;Ettenheim;;4326;7.8531613;48.27463;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Nécropole;;;Non;-- # AKTENZEICHEN : L7712/043-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Gräberfeld # AUTRES :
1295129;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018540;Friesenheim, Friesenheim;Friesenheim;;4326;7.861806;48.371437;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7712/075-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295130;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984496;Friesenheim, Friesenheim;Friesenheim;;4326;7.878377;48.390976;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;Enclos;;Non;-- # AKTENZEICHEN : L7712/018-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Burgstall # AUTRES :
1295132;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984490;Friesenheim, Friesenheim;Friesenheim;;4326;7.8483334;48.367233;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/014-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295136;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984497;"Friesenheim, Friesenheim, Auf den Hohstätten""""";Friesenheim;;4326;7.8560205;48.36488;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/020-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295141;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96956431;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.8652964;48.41055;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;Enclos;;Non;-- # AKTENZEICHEN : L7512/042-05;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Burgstall # AUTRES :
1295142;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96997155;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.860362;48.406178;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7512/042-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295143;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96960921;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.91446;48.40415;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7512/113-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1295144;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96956432;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.8929377;48.39418;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/086-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295145;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994358;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.92658;48.399433;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/112-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295146;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96985690;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.8560376;48.409283;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7512/035-06;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Straße (arch.) # AUTRES :
1295147;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96956434;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.8804255;48.39699;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/018-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Villa rustica # AUTRES :
1295148;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96956438;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.885203;48.405174;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7512/042-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Villa rustica # AUTRES :
1295149;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96949974;Friesenheim, Oberschopfheim;Friesenheim;;4326;7.889909;48.401814;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7512/042-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Weg # AUTRES :
1295151;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_99335356;"Friesenheim, Oberschopfheim, Im See""""";Friesenheim;;4326;7.877407;48.3951;;Non;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 8;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1295155;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_99334898;"Friesenheim, Oberschopfheim, Rütte""""";Friesenheim;;4326;7.9183445;48.39153;;Non;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : 11;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 20 m Toleranz # DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : Gedenkstätten, Sepulkralbauten # TYP_FEIN : Grab # AUTRES :
1295156;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984547;Friesenheim, Oberweier;Friesenheim;;4326;7.894708;48.3882;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;Enclos;;Non;-- # AKTENZEICHEN : L7712/086-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Burgstall # AUTRES :
1295157;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984546;Friesenheim, Oberweier;Friesenheim;;4326;7.8969707;48.378468;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/085-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295158;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018541;Friesenheim, Oberweier;Friesenheim;;4326;7.9006963;48.370026;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/076-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295159;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96955928;Friesenheim, Oberweier;Friesenheim;;4326;7.9025545;48.38091;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/085-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Villa rustica # AUTRES :
1295162;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018539;Friesenheim, Schuttern;Friesenheim;;4326;7.8349953;48.394085;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/073-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295163;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984535;Friesenheim, Schuttern;Friesenheim;;4326;7.847363;48.388184;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/072-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295164;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96985689;Friesenheim, Schuttern;Friesenheim;;4326;7.8579884;48.399994;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/035-05;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295165;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96960902;Friesenheim, Schuttern;Friesenheim;;4326;7.856295;48.384846;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/015-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295166;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984494;Friesenheim, Schuttern;Friesenheim;;4326;7.851463;48.37397;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7712/015-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Weg # AUTRES :
1295171;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984564;Gengenbach-Fußbach, Bermersbach;Gengenbach;;4326;8.021613;48.366066;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7714/019-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295172;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984563;Gengenbach-Fußbach, Bermersbach;Gengenbach;;4326;8.020726;48.36165;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7714/018-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295182;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984562;Gengenbach, Schwaibach;Gengenbach;;4326;8.024624;48.362503;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7714/018-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295183;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984569;Gengenbach, Schwaibach;Gengenbach;;4326;8.027031;48.38775;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7714/024-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Weg # AUTRES :
1295192;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961216;Hausach, Hausach;Hausach;;4326;8.164209;48.28633;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7714/004-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
