site_id,nom_site,commune,departement,pays,type_site,longitude,latitude,x_l93,y_l93,periode,sous_periode,datation_debut,datation_fin,confiance,source,description,bibliographie
CAG68_baldersheim_9781b922,(001 AH) - Une seconde fouille de sauvetage a été réalisée sur le même site par J. et R. Schweitzer en 1980. La période,Baldersheim,68,FR,NECROPOLE,,,,,HALLSTATT,,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001 AH) - Une seconde fouille de sauvetage a été réalisée sur le même  site
par J. et R. Schweitzer en 1980. La période hallstattienne  est  représentée
par une fosse (diam. : 1 m ; prof. : :  1,40 m)  avec  quelques  tessons  et
ossements d’animaux, l’époque romaine par une fosse  rectangulaire  (long. :
2,50 m ; larg. : 1,80 m ; prof. :  0,85 m)  et  des  traces  de  foyer.  Les
fouilleurs ont également découvert 16 tombes en cercueil sans  matériel  qui
se situent au bord de la nécropole mérovingienne décrite  précédemment.  Ces
sépultures sont certainement un peu plus tardives : Gallia, 1982, p. 349.",
CAG68_bantzenheim_21f7a55d,"(010 AH) - Au n°11, rue des Anémones, en août 1980, lors de l’aménagement d’une cave, on a découvert des tessons de",Bantzenheim,68,FR,NECROPOLE,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(010 AH) - Au n°11, rue des Anémones, en août 1980,  lors  de  l’aménagement
d’une cave, on a découvert des tessons  de  céramique  laténienne  provenant
probablement d’une fosse :  Courrier  de  M.  J.-C.  Grunenwald  au  S.R.A.,
28.07.1983.

Les trois tombes découvertes en 1903, dont  l’une  avec  un  dépôt  de  1000
monnaies du Bas-Empire,  lors  des  travaux  du  canal  de  la  Hardt,  sont
mentionnées  à  plusieurs  reprises   sur   la   commune   de   Bantzenheim.
Actuellement elles se situent dans la  commune  de  Rumersheim-le-Haut  (cf.
n° 291, Canal de la Hardt, Zwischen Ensisheimer Strasse).

Beatus Rhenanus signale un site au sud  de  Bantzenheim  qu’il  identifie  à
Stabula (cf. synthèse), mentionné dans l’Itinéraire  d’Antonin :  .  D’après
L.-G. Werner, ces explications ne sont pas suffisantes pour que l’on  puisse
retrouver l’endroit. Stabulæ  désigne  des  lieux  qui  étaient  destinés  à
recevoir les chevaux employés par le service public. Ils ont été  rangés  au
nombre des édifices publics par Constance (Leg. IV., Cod. de  oper.  publ.).
Ainsi Stabula ne devait  être  qu’une  simple  halte,  une  mutatio  ou  une
mansio.  A.  Coste  affirme  également  qu’il  y  a  des  vestiges  romains,
notamment des découvertes de substructions dans les  alentours  du  village,
qui pourraient se rapporter à cette statio. A. Cestre  place  Stabula  entre
Ottmarsheim et Bantzenheim, sur  le  monticule  appelé  Soppenheimer  Feld :
Beatus Rhenanus ; - A. Coste, 1863-1864, p. 24 ; - A. Cestre,  1869,  p. 33-
34 ; - L.-G. Werner, 1913a, p. 10, 23-25 ; - Dict. Comm., 1980, p. 127.

Les quatre notices suivantes se rattachent certainement au  site  interprété
comme étant Stabula.","Sur le chemin qui se dirige vers Bantzenheim, le B.S.C.M.H.A.  mentionne  la
découverte de tegulæ, de monnaies et d’une voie  antique  déjà  signalée  en
1831 par Ph. de Golbéry. Il s’agit de  la  voie  romaine  du  Rhin,  Augusta
Raurica-Argentoratum. Son tracé est reporté dans l’article de K. Gutmann  de
1918. Les tombes mérovingiennes ont été découvertes de part  et  d’autre  de
la  route :  Ph.  de  Golbéry,  1831,   p. 9 ;   - Haut-Rhin :   Cernay   et
Wittelsheim,   Pulversheim,   Biesen,   Türkheim,   Kaysersberg   (P.V.   du
10.12.1868), dans  B.S.C.M.H.A.,  II,  6,  1868,  p. 62-64 ;  - K.  Gutmann,
1918a, p. 19, carte.
Entre Bantzenheim et Ottmarsheim (fig. 156, p. 247) a été  trouvé  un  buste
en bronze daté de l’époque romaine. Musée d’Unterlinden, coll.  Schoengauer,
Colmar (Ae 795) : F. Wolff, 1903,  p. 189,  n° 2 ;  - L.-G.  Werner,  1913a,
p. 10 ; - K. Gutmann, 1918a, p. 20 ; - Dict.  Comm.,  1980,  p. 127 ;  -  B.
Schnitzler, 1995, p. 113, n° 133."
CAG68_battenheim_138d6c25,"(005 AH, 006 AH) - Deux groupes de tumulus ont été mentionnés par A.W. Naue sur la commune. Un premier groupe de 4 tert",Battenheim,68,FR,TUMULUS,,,,,PROTOHISTOIRE,,,,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(005 AH, 006 AH) - Deux groupes de tumulus ont été mentionnés par A.W.  Naue
sur la commune. Un premier groupe de 4 tertres se trouve en  lisière  de  la
forêt de la Hardt. Un tumulus se situerait à proximité de l’écluse  n°44  du
canal Rhône-Rhin, un autre a  été  entamé  par  des  fouilleurs  clandestins
selon l’auteur. F.-Ch. Faudel, G. Bleicher et Ch.  Winckler  n’en  signalent
que 3. Le second groupe de 15 tumulus se situe dans la forêt à l’est  de  la
commune et déborde sur la commune de Baldersheim  (cf.  n° 015,  Hardtwald).
G. Stoffel en comptabilise 21. Aucun d’eux ne semble avoir fait  l’objet  de
fouilles. Ces structures sont contiguës à une série  de  fossés  rectilignes
décrits infra : M. de Ring, 1865, p. 34, pl. 16 ; - G. Stoffel, 1868 ; - F.-
Ch.  Faudel,  G.  Bleicher,  1883-1885,  p. 73-74 ;  - Ch.  Winckler,  1897,
carte ; - A.W. Naue, 1905, p. 466-468, carte II.","Près du  Quatelbach,  R.  Schweitzer  mentionne  la  découverte  de  cercles
protohistoriques et d’un  établissement  romain :  Prospection  aérienne  R.
Schweitzer ; - Dict. Comm., 1980, p. 139."
CAG68_beblenheim_8b5798c4,"(008 AH) - Dans le village de Beblenheim, un bracelet à nodosités, ouvert et massif, terminé en tampons, deux autres",Beblenheim,68,FR,HABITAT,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(008 AH) - Dans le village de Beblenheim, un bracelet  à  nodosités,  ouvert
et massif, terminé en tampons, deux autres morceaux d’un bracelet  identique
et la moitié  d’un  troisième  ont  été  découverts.  Cette  trouvaille  est
signalée par F.-Ch. Faudel et G. Bleicher en 1885. Les bracelets sont  datés
de La  Tène  ancienne.  Musée  d’Unterlinden,  Colmar :  F.-Ch.  Faudel,  G.
Bleicher, 1883-1885, p. 42 n° 11-12 ; - A.W. Naue,  1905,  p. 332 ;  - Dict.
Comm., 1980, p. 144.",
CAG68_beblenheim_2b848dd5,"(002 AH) - A l’emplacement du village disparu d’Altheim (cité en 728), entre Beblenheim et Zellenberg, en 1634-163",Beblenheim,68,FR,DEPOT,,,,,HALLSTATT,Had,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(002 AH) - A l’emplacement du  village  disparu  d’Altheim  (cité  en  728),
entre Beblenheim et Zellenberg, en 1634-1635,  un  dépôt  de  1500  monnaies
romaines conservées dans une  cruche  en  bronze  a  été  découvert  par  un
paysan.  Cette  trouvaille  est  mentionnée  dans  un  extrait  des  comptes
seigneuriaux du Comté de Horbourg et de la seigneurie de Riquewihr de  David
Röttlin. Il ne reste que 9 monnaies de ce trésor ; elles datent  des  règnes
d’Hadrien et de Maximien.  Le  site  a  également  livré  des  tesselles  de
mosaïques, un socle de statuette en bronze et  deux  stèles  de  grès  rose.
Musée de Riquewihr :  A.  Straub,  1887,  p. 14-15 ;  - Ch.  Pfister,  1912,
p. 96 ; - L.-G. Werner, 1921b, p. 91 ;  1926a,  p. 27 ;  - F.  Zeyer,  1926,
p. 326 ; - Aug. Scherlen, 1926 ; - D. Irion, 1930 ;  - L.-G.  Werner,  1946-
1949b, p. 766 ; 1954, p. 9 ; - Enc.  Als.,  I,  p. 175 ;  - Ch.  Bonnet,  S.
Plouin, 1993, p. 149.","Le village de Beblenheim a fourni ultérieurement quelques monnaies  romaines
dont un denier  de  Maximien :  F.  Wolff,  1903,  p. 199,  n° 23 ;  - L.-G.
Werner, 1946-1949b, p. 766."
CAG68_bennwihr_c38803ca,Bühl,Bennwihr,68,FR,NECROPOLE,,,,,HALLSTATT,Ha D,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(005 AH) - Au lieu-dit Bühl, une paire  de  bracelets  à  boutons  terminaux
avec une ornementation en croix, triangles et ronds gravés au trait,  a  été
découverte. Nous ne pouvons localiser  ce  lieu-dit.  F.-Ch.  Faudel  et  G.
Bleicher puis  L.-G.  Werner  signalent  cette  découverte  sur  le  ban  de
Mittelwihr. Une étiquette portant le nom de cette commune a été  portée  sur
le bracelet au Musée d’Unterlinden. A.W.  Naue  rectifie  la  provenance  en
citant une coupure de journal  qu’il  a  découverte  à  la  Bibliothèque  de
Colmar. L’article signale le  et précise que le  propriétaire  de  ce  champ
vit à Mittelwihr, d’où  la  confusion  concernant  la  provenance  des  deux
bracelets. Ces objets de parure proviennent probablement d’une  tombe ;  ils
datent du Hallstatt D.  Musée  d’Unterlinden,  Colmar :  F.X.  Kraus,  1884,
p. 707 ; - F.-Ch. Faudel, G.  Bleicher,  1883-1885,  p. 43,  n° 19,  pl.  V,
fig. 1-2 ; - A.W. Naue, 1905, p. 332 ; - L.-G. Werner, 1930-1931b, p. 449.","Au lieu-dit Bruchfeld, J.-J. Wolf a  photographié  des  enclos  circulaires.
Leur datation est indéterminée. Signalons tout de même qu’une  nécropole  de
l’âge du Bronze a été fouillée en 1867  à  l’est  des  enclos,  actuellement
dans le  parc  naturel  de  Schoppenwihr :  A.W.  Naue,  1905,  p. 334-339 ;
- Dietrich,  Tombes  et  antiquités  trouvées  près  de  Schoppenwihr,  dans
B.S.C.M.H.A., II, 5, 1866-1867,  p. 121.  La  découverte  citée  supra  peut
également être mise en relation avec cette nécropole : Prospection  aérienne
J.-J. Wolf. Information C.A.H.R."
CAG68_bergheim_3c037817,Grasberg,Bergheim,68,FR,NECROPOLE,,,,,HALLSTATT,,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"3* (002 AP) - Au lieu-dit Grasberg,  en  1971,  A.  Schwein  a  observé  des
niveaux  d’occupation  du  Hallstatt  lors  de  travaux  d’aménagement  d’un
cimetière militaire : Gallia Préhistoire,  1972,  p. 420 ;  - Gallia,  1974,
p. 377 ; - Dict. Comm., 1980, p. 158 ; - B. Normand, 1981, p. 327.

4* R.  Forrer  mentionne  la  découverte  d’un  potin  séquane  de  médiocre
conservation se rapprochant des potins d’Herbsheim (Bas-Rhin).  Bibliothèque
Municipale de Colmar : R. Forrer, 1925, p. 7.

5* Un dépôt de 32 lingots en fer est signalé  par  R.  Forrer  en  1906.  Il
s’agit de 31  lingots  courts  et  d’un  lingot  allongé  de  type  .  Cette
découverte est souvent  mentionnée  sous  la  commune  de  Oberhergheim.  Il
s’agit d’une erreur. En  effet,  R.  Forrer  place  la  découverte  dans  la
commune de Oberbergheim, c’est-à-dire anciennement Bergheim (J.M.B.  Clauss,
1895, p. 104). Nous ne connaissons pas le contexte de la  découverte.  Musée
Archéologique de Strasbourg,  1  lingot  (spitzbarren) :  poids :  5,835 kg.
Nous ne savons pas ce que sont devenus les  31  autres :  R.  Forrer,  1906,
p. 75-76, tabl. 9, n° 261 ; - G. Kossina, 1915, p. 123 ; - F.  Stein,  1979,
p. 233, n° 570 ; - G. Kurz, 1995, p. 169, n° 608.",
CAG68_biesheim_b19a3177,"8* (005 AH) - Des de La Tène III ont été repérés lors des fouilles des années 1976-1981. Les bâtiments, de constru",Biesheim,68,FR,HABITAT,,,,,LA_TENE,LT A,-450,-380,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"8* (005 AH) - Des  de La Tène III ont été  repérés  lors  des  fouilles  des
années 1976-1981. Les bâtiments, de construction légère,  se  trouvaient  en
bordure de la voie antique. Le matériel archéologique recueilli sur le  site
est . Il s’agit probablement d’un établissement construit vers 40-30 av. J.-
C. et non d’un site indigène de La Tène finale.  En  effet,  le  mélange  de
céramique  laténienne  avec  des  céramiques  arétines  et  des  types  déjà
influencés par les formes romaines suppose une  datation  postérieure  à  la
conquête. Musée de Biesheim : Fr. Pétry,  1976a ;  - Gallia,  1978,  p. 350-
354 ; - Gallia, 1982, p. 350-354.","9* J. Liblin mentionne la découverte  de  12  lingots  de  fer  sur  le  ban
communal pesant de  : J. Liblin, 1867, p. 5."
CAG68_biesheim_98b5974f,Oedenburg (fig,Biesheim,68,FR,HABITAT,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"13* (004, 005 AH) - Il faut attendre les années 60 pour qu’un  nouvel  essor
soit donné à la recherche archéologique à Biesheim. Nous  devons  ce  regain
d’intérêt à M. Jehl et Ch. Bonnet qui réalisent les  premiers  sondages  sur
le site en 1960, au lieu-dit Oedenburg (fig. 34a, b).
Biesheim  est  avant  tout  un  site  militaire.   Pourtant   les   fouilles
sporadiques menées jusqu’à présent sur l’agglomération antique n’ont mis  au
jour que des quartiers civils et artisanaux ou  canabae.  L’histoire  de  ce
bourg commence très tôt, probablement immédiatement après  la  conquête.  En
effet, des aménagements ont livré un lot de céramique de la fin de  La  Tène
finale et du début de l’époque romaine (cf. supra). Le  vicus  se  développe
au sud des camps le long de  la  voie  romaine  du  Rhin.  Plusieurs  phases
d’incendie ont été repérées sur le site. Un premier incendie se situe  entre
20 et 50 apr. J.-C. Il semble se limiter à un seul quartier  pour  l’instant
(Fr. Pétry,  1976a).  Les  deux  autres  couches  d’incendie  se  retrouvent
uniformément sur l’ensemble de  l’agglomération.  La  première  date  de  la
seconde moitié du Ier siècle et la deuxième du IIIe  siècle  apr.  J.-C.  La
première destruction totale du site est mise en relation avec la révolte  de
Civilis en 68-70  apr.  J.-C.,  tandis  que  la  seconde  concorderait  avec
l’effondrement du limes dans la seconde moitié du IIIe siècle apr.  J.-C.  A
la suite du premier incendie, le site semble avoir été  inondé  à  plusieurs
reprises par les crues du Rhin. Des niveaux d’inondations de la fin  du  Ier
siècle apr. J.-C. sont  en  effet  présents  sur  l’ensemble  des  quartiers
fouillés actuellement. De nouvelles habitations ont été construites  dès  le
début du IIe siècle apr. J.-C. Ainsi l’on reconnaît deux phases  principales
d’occupation : le Ier siècle, puis  les  IIe-IIIe  siècles  apr.  J.-C.  Une
phase plus tardive se manifeste par la présence d’un mithræum,  mais  aucune
habitation civile ne peut, pour l’instant, être datée de la fin du  IIIe  et
du IVe siècle. Le vicus civil semble avoir été définitivement  abandonné  ou
tout au moins nettement réduit, après l’effondrement du limes.
Les constructions sont identiques à  celles  que  l’on  rencontre  dans  les
autres vici du  Haut-Rhin.  Il  s’agit  pour  l’essentiel  de  constructions
légères en bois et torchis avec des substructions en  hérissons  de  galets.
Il faut toutefois noter une particularité : l’emploi du basalte  et  non  du
grès dans de nombreuses fondations. Dès l’époque  tibérienne,  on  rencontre
toutefois également quelques maisons en dur. Cet aspect  va  se  généraliser
après 70 apr. J.-C., pendant la seconde phase d’habitat (IIe-IIIe  siècles).
La plupart des maisons  appartenant  à  cette  phase  d’occupation  ont  des
fondations en basalte. Cette  roche  provient  du  Kaiserstuhl,  à  quelques
kilomètres sur la rive droite actuelle du Rhin, en face de Biesheim.
Les activités  recensées  lors  des  différentes  fouilles  et  sondages  se
limitent  à  ce  que  l’on  rencontre  dans  l’ensemble  des  agglomérations
secondaires connues : activités  de  bronzier,  de  potier,  des  restes  de
boucherie, des boutiques... On mentionne également un cuveau  (1,60  x  2 m)
aux parois aménagées de madriers en chêne qui a livré  une  grande  quantité
de déchets végétaux : des milliers de pépins de  raisin,  des  centaines  de
noyaux de pêche, des prunes, des prunelles et des  coquilles  de  noix.  Une
découverte tout à fait similaire a été faite à Horbourg-Wihr (cf.  Horbourg-
Wihr, n° 145, Nouvelle Mairie, 029 AH). Musée de  Biesheim :  M.  Jehl,  Ch.
Bonnet, 1961 ; - Gallia, 1962,  p. 514-515 ;  - Gallia,  1966,  p. 336-339 ;
- Gallia, 1974, p. 373-374 ; - Fr. Pétry, 1976a ;  - Gallia,  1976,  p. 385-
386 ; - Gallia, 1978, p. 350-354 ; - Ch.  Bonnet,  1981 ;  - B.  Schnitzler,
1996, p. 53. Parmi le mobilier déposé au Musée d'Unterlinden  à  Colmar,  il
faut signaler : un lingot en argent (fig. 35, p. 110), un masque  de  Silène
(fig. 36, p. 111) ; une patère en bronze (fig. 37, p. 110), une intaille  en
agate rouge (représentant Commode à cheval) montée sur une  plaque  en  tôle
d'or aux IVe-Ve siècles (fig. 38, p. 110), une fibule  aviforme  (Ve  siècle
(fig. 39, p. 110).","14* Au lieu-dit Riedgraben, A. Maurer a réalisé une prospection  au  sol  en
1994 sur la partie est du vicus, dans une zone naturellement inondable  mais
aménagée par une série de surélévations la mettant à  l’abri  des  crues  du
Rhin. Il y constate une occupation continue du Ier au IVe  siècle  apr.  J.-
C., avec un déplacement de l’habitat vers le sud aux IIIe-IVe  siècles  apr.
J.-C. Outre  les  trouvailles  habituelles  de  monnaies  et  de  céramiques
romaines, signalons également la découverte d’une épingle à tête  carrée  en
argent, d’une  bague  en  argent  avec  une  intaille  en  cornaline,  d’une
statuette de Mars  ou  de  Minerve,  d’une  lampe  à  huile  en  bronze,  de
fragments d’inscriptions d’une plaque en bronze, de figurines  d’animaux  en
pâte blanche (chèvre, coq, chien couché), d’un pied en bronze  d’un  ex-voto
à la gloire d’Apollon avec le texte suivant : Deo .  Apollini  .  Verilla  .
Vei . f(ilia ?) . v(otum) . s(olvit) .  l(ibens)  .  m(erito),  .  Musée  de
Biesheim : A. Maurer, dans Bilan Scientifique 1994, p. 45."
CAG68_blotzheim_879dddb2,(006 AH) - Le musée de Colmar possède un bracelet massif ouvert (diam. : 58- 65 mm) avec une tige à stries longitudina,Blotzheim,68,FR,NECROPOLE,,,,,HALLSTATT_LA_TENE,Ha D1,-620,-540,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(006 AH) - Le musée de Colmar possède un bracelet massif ouvert (diam. : 58-
65 mm) avec une tige à  stries  longitudinales  terminée  par  deux  boutons
sphériques. Cette parure a  été  recueillie  avec  une  mâchoire  inférieure
d’enfant et un avant-bras d’adulte. Il s’agit probablement  d’un  inhumation
datée  du  Hallstatt  D1.  Musée  d’Unterlinden,  Colmar,  disparu :  F.-Ch.
Faudel, G. Bleicher, 1883-1885, p. 71-72 ; - A.W. Naue, 1905, p. 516 ;  - B.
Normand, 1981, p. 329 ; - S. Plouin, M.-P. Koenig, 1990.

Dans une tombe à inhumation explorée en 1843,  on  fit  la  découverte  d’un
torque à disques (diam. : 150 mm), de 2 bracelets, de  2  fibules  et  d’une
grosse perle striée  en  terre  cuite.  La  parure  est  datée  de  La  Tène
ancienne. La localisation de cette découverte  est  indéterminée.  A  propos
des torques à disques, cf.  Hagenthal-le-Bas,  n° 120,  Kehlberg.  Musée  de
Bâle : A.W. Naue, 1905, p. 514-515 ;  - L.-G.  Werner,  1931,  p. 13  n° 2 ;
- F. Müller, 1989a ; 1989b ; - J.-J. Wolf, 1989c,  p. 98-100 ;  - B.  Röder,
1991, p. 124, fig. 4 ; - F. Müller, 1996a.

Aux abords de la forêt, à 1800 m de Blotzheim,  et  à  1,50 m  au-dessus  du
chemin vicinal reliant Bartenheim à Hégenheim, on découvrit,  en  1851,  une
route antique.  : B.S.C.M.H.A., II, 1,  1862-1863,  p. 62-63 ;  - F.  Wolff,
1903, p. 189, n° 9 ; - L.-G. Werner, 1913a, p. 12

A l’institut de pisciculture de Blotzheim,  entre  Rosenau  et  Neudorf,  en
1876, un fragment de vieille chaussée, d’une  longueur  d’environ  150 m,  a
été découvert. Cette voie,  détruite  lors  de  la  confection  d’un  nouvel
étang,  : F. Wolff, 1903, p. 189, n° 9 ;  - L.-G.  Werner,  1913a,  p. 8-9 ;
1928-1929a, p. 499.

Sur le ban communal, dans la seconde moitié du XIXe siècle, on  a  découvert
une monnaie en or de Tibère. Musée de Bâle :  L.-G.  Werner,  1929,  p. 514,
note 1.","Rue Alma, le 18 juillet 1989, furent découvertes 2 fosses romaines  lors  de
l’implantation de bâtiment dans  le  village.  Les  fosses  contenaient  des
tegulæ et imbrices, de la céramique à pâte claire, des os de  bovins  et  de
cerf : Information C.A.H.R."
CAG68_brinckheim_8dade9e0,Strutberg,Brinckheim,68,FR,HABITAT,,,,,LA_TENE,LT A,-450,-380,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001 AH) - Au lieu-dit Strutberg, en 1974, J.-J.  Wolf  et  son  équipe  ont
fouillé 3 fosses  datées  de  La  Tène  Ib.  Le  matériel  archéologique  se
composait d’un fragment de céramique tournée du Kaiserstuhl,  de  céramiques
grossières, de morceaux de  soles  de  foyers,  de  scories  et  d’ossements
animaux : Gallia, 1976, p. 384 ; - Dict. Comm., 1980, p. 228 ; - A.  Deyber,
1981, p. 100 ; - Enc. Als., II, p. 832 ; - J.-J.  Wolf,  1989c,  p. 98-100 ;
- B. Röder, 1995, p. 196.",
CAG68_bruebach_e6755b2d,Auf dem Burner,Bruebach,68,FR,HABITAT,,,,,TRANSITION,Ha D,-500,-400,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001 AH) - Au lieu-dit Auf dem Burner, Chr. Voegtlin a découvert,  en  1970,
une fosse hallstattienne. Des fouilles  ont  été  menées  en  1988  sous  la
direction de Chr. Jeunesse. Le site a livré un matériel  céramique  abondant
dont 2 situles en pâte grossière décorées d’un cordon digité à  la  base  du
col  et  des  coupes  carénées  à  fond  plat.  Le  matériel   osseux   (une
cinquantaine de restes) a été étudié par P. Méniel. Les  restes  proviennent
d’un seul individu : un chien. Tout le squelette ne  semble  pas  avoir  été
déposé dans la fosse car l’animal a été découpé.  Cette  pratique  n’a  rien
d’original. La découpe bouchère pratiquée  sur  des  chiens  est  commune  à
l’âge  du  Fer.  Les  vestiges  métallurgiques  ont  été  étudiés  par   Cl.
Forrières. Ils attestent la présence d’une activité  sidérurgique  sans  que
l’on puisse déterminer de quelle opération il s’agissait en particulier.  La
structure est datée de la transition Hallstatt  D-La  Tène  ancienne :  Chr.
Jeunesse et alii, 1988, p. 82-83, fig. 6-9, p. 88-92, 95-99.",
CAG68_bruebach_38a9ca43,Rennwasen,Bruebach,68,FR,HABITAT,,,,,HALLSTATT_LA_TENE,Ha D,-800,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(002 AP) - Au lieu-dit Rennwasen, lors de la campagne de prospection au  sol
menée par le S.R.A. en 1984, 2 fosses d’habitat  ont  été  découvertes.  Des
fouilles ont été entreprises en 1988, sous la direction  de  Chr.  Jeunesse.
La fosse 1 est datée du premier âge du Fer tandis que la fosse 2  est  datée
du Hallstatt D-La Tène  ancienne.  Le  matériel  osseux,  étudié  par  R.-M.
Arbogast  a  livré  des  restes  de  bœuf,  mouton  et  porc,   généralement
représentés dans les sites d’habitat hallstattien. La présence du chien  est
également attestée par la traces de crocs sur les  vestiges  fauniques.  Des
ossements de chevaux sont  aussi  signalés ;  cet  animal  fait  partie  des
espèces consommées. La découverte de restes osseux d’un coq  domestique  est
très intéressante : elle constitue les indices  des  premières  basses-cours
et fait partie des premiers jalons de l’aviculture en Alsace.  Les  vestiges
métallurgiques ont été étudiés par Cl. Forrières. Ils attestent la  présence
d’une  activité  sidérurgique  par  des  scories  en  fer,  des  déchets  de
fourneaux et des fragments de tuyères : L.  Abel  et  alii,  1985 ;  -  Chr.
Jeunesse et alii, 1988, p. 78-82, fig. 3-5, p. 88-94 ; - J.-J. Wolf,  1989c,
p. 98-100 ; - B. Röder, 1995, p. 196.","Au lieu-dit Rennwasen am Rotlauben, Chr. Voegtlin a fouillé  une  fosse-silo
(fig. 48). L’étude du matériel permet de  dater  la  structure  de  La  Tène
ancienne (fig. 49) : Chr. Voegtlin, 1991 ; - B. Röder, 1995, p. 196."
CAG68_bruebach_b0db46e6,Rixheimerboden,Bruebach,68,FR,HABITAT,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001 AP) - Au lieu-dit Rixheimerboden, en 1983,  M.  et  Chr.  Voegtlin  ont
effectué des fouilles de sauvetage sur 2 inhumations de La  Tène  ancienne :
L. Abel et alii, 1985, p. 107, n° 9 ; - M. et  Chr.  Voegtlin,  1989 ;  - B.
Röder, 1991, p. 124, fig. 4.

Au  lieu-dit  Rixheimerboden,  Chr.  Voegtlin  a  repéré  un   grand   fossé
rectiligne de plusieurs centaines de mètres de long associé  à  du  matériel
de la seconde moitié du Ier et de la première moitié du IIe siècle apr.  J.-
C. (fig. 50) : L. Abel et  alii,  1985,  p. 107,  n° 8 ;  - J.-J.  Wolf,  B.
Viroulet 1993, p. 98, n° 10, fig. 1, n° 10 ;  - Chr.  Voegtlin,  M.  Zehner,
1997.

Au lieu-dit Suffertaecker, en  1994,  Chr.  Voegtlin  a  découvert  un  site
romain. Cet  établissement  romain  empiète  largement  sur  la  commune  de
Flaxlanden : Information orale Chr. Voegtlin. C.A.H.R.","Une voie romaine allant de Hirsingue vers Rixheim  traverserait  le  ban  de
Bruebach. Il n’en existe aucune  preuve  archéologique  à  ce  jour :  Dict.
Comm., 1980, p. 231."
CAG68_brunstatt_7535ea93,Zum Burnenkreuz,Brunstatt,68,FR,NECROPOLE,,,,,HALLSTATT_LA_TENE,,-800,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001 AH) - Au lieu-dit  Zum  Burnenkreuz,  une  petite  chapelle  établie  à
proximité d’une   attirait  jusqu’au  début  de  ce  siècle  bon  nombre  de
pèlerins. La construction, en 1913, d’un nouveau puits près de la  chapelle,
a permis la découverte, à une profondeur de 3,55 m, d’un puits  rond  rempli
de blocs de grès (éléments de margelle). Son diamètre était de 2,65 m.  Dans
la  structure,  L.-G.  Werner  a  observé   deux   ouvertures   dont   l’une
communiquait avec une canalisation recouverte de dalles de grès qui  passait
sous la chapelle. Un petit escalier descendait dans le  puits,  sous  lequel
se trouvait la seconde ouverture qui abritait  une  canalisation  en  plomb.
Cette dernière aboutissait à un  autre  puits,  plus  petit,  de  2,10 m  de
diamètre. Les deux structures étaient entourées d’argile  bleue  mélangée  à
du gravier et du sable. Il pourrait  s’agir  en  réalité  d’un  complexe  de
citernes. Dans la seconde structure, L.-G. Werner a découvert  des  éléments
d’hypocauste, des fragments  d’amphores,  des  tuiles,  des  fragments  d’un
petit pot en bronze, des monnaies romaines datées des règnes de  Trajan,  de
Marc-Aurèle, de Constantin et de Gratien, 1 bracelet, 1 bague et  1  épingle
en bronze. La bague et l’épingle datent de la fin du Hallstatt-début  de  La
Tène. L.-G. Werner signale également la présence d’ossements,  de  dents  de
cheval, de bœuf et de sanglier, tout ceci mélangé  à  du  charbon  de  bois.
D’après l’inventeur,  la  première  citerne  recevait  l’eau  d’une  rivière
(l’Ill ?), qui passait ensuite dans le filtre et allait, par le biais de  la
canalisation en plomb, vers la seconde  citerne  (fig. 51).  Les  structures
datent de l’époque romaine sans  aucun  doute.  L’auteur  indique  également
qu’une fibule de La Tène ancienne a été découverte non loin  de  la  source.
En 1970, R. Schweitzer a entrepris une fouille de sauvetage à  proximité  de
la chapelle. Il y découvrit  les  substructions  d’un  bâtiment  romain.  Le
matériel recueilli date des Ier et IIe siècles apr. J.-C.  Musée  Historique
de Mulhouse : Information  orale  R.  Schweitzer ;  - L.-G.  Werner,  1913a,
p. 32-34 ; 1914b ; 1920b, p. 242-243 ; 1935-1936, p. 8 ; - E.  Samesreuther,
1936, p. 43 ; - Dict. Comm., 1980, p. 234.","Le Musée de Saint-Germain-en-Laye conserve un peigne en os à décor de  têtes
d’animaux daté de l’époque mérovingienne, qui a été  découvert  sur  le  ban
communal au siècle dernier. Peut-être provient-il de la même  nécropole  que
celle  citée  infra.  M.A.N.,  collection  Gutmann,  n° inv.  80.297  :   B.
Schnitzler, 1982, p. 50."
